seed=31
gen=0	fitness=95.532879582370	position=[4.147988, 0.019944, -0.105454, -2.419418, 0.908298, -0.821367, -2.424220, 0.065213, 0.979530, -2.205191]
gen=175	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=176	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=177	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=178	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=179	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=180	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=181	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=182	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=183	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=184	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=185	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=186	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=187	fitness=40.898536414315	position=[-1.206547, -0.818431, 1.977924, 1.101482, -0.963355, 0.037333, -1.967142, -0.271401, 0.049677, 1.000986]
gen=188	fitness=39.609876449754	position=[0.844631, -0.060542, -0.027934, -0.884953, 0.692063, 0.138673, -0.160720, -1.028479, 0.079177, 1.898222]
gen=189	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=190	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=191	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=192	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=193	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=194	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=195	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=196	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=197	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=198	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=199	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=200	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=201	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=202	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=203	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=204	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=205	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=206	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=207	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=208	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=209	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=210	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=211	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=212	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=213	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=214	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=215	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=216	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=217	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=218	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=219	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=220	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=221	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=222	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=223	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=224	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=225	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=226	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=227	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=228	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=229	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=230	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=231	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=232	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=233	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=234	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=235	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=236	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=237	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=238	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=239	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=240	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=241	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=242	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=243	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=244	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=245	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=246	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=247	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=248	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=249	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=250	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=251	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=252	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=253	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=254	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=255	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=256	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=257	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=258	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=259	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=260	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=261	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=262	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=263	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=264	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=265	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=266	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=267	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=268	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=269	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=270	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=271	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=272	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=273	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=274	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=275	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=276	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=277	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=278	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=279	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=280	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=281	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=282	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=283	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=284	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=285	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=286	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=287	fitness=34.345189696414	position=[1.156092, -1.046119, -0.036904, -0.114169, 3.114463, 0.111679, -0.038790, -0.092984, -0.814160, 1.012945]
gen=288	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=289	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=290	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=291	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=292	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=293	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=294	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=295	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=296	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=297	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=298	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=299	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=300	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=301	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=302	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=303	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=304	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=305	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=306	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
gen=307	fitness=31.676599568845	position=[0.062979, -0.232883, 0.089188, 1.052473, 0.844580, 1.040508, -0.903432, 0.136822, 0.127380, 0.890409]
