seed=25
gen=0	fitness=104.478557999482	position=[-1.843127, 2.985794, -0.107304, -2.085369, 1.044083, -2.847223, -1.166616, -5.052440, -1.452292, -3.105645]
gen=174	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=175	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=176	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=177	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=178	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=179	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=180	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=181	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=182	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=183	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=184	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=185	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=186	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=187	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=188	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=189	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=190	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=191	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=192	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=193	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=194	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=195	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=196	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=197	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=198	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=199	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=200	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=201	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=202	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=203	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=204	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=205	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=206	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=207	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=208	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=209	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=210	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=211	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=212	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=213	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=214	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=215	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=216	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=217	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=218	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=219	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=220	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=221	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=222	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=223	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=224	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=225	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=226	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=227	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=228	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=229	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=230	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=231	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=232	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=233	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=234	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=235	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=236	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=237	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=238	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=239	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=240	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=241	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=242	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=243	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=244	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=245	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=246	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=247	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=248	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=249	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=250	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=251	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=252	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=253	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=254	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=255	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=256	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=257	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=258	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=259	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=260	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=261	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=262	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=263	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=264	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=265	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=266	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=267	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=268	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=269	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=270	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=271	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=272	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=273	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=274	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=275	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=276	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=277	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=278	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=279	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=280	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=281	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=282	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=283	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=284	fitness=35.734735825804	position=[-1.964337, -0.176749, -1.017966, -0.198971, -0.058275, 0.093283, -1.930387, -0.226167, -0.957251, -0.078654]
gen=285	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=286	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=287	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=288	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=289	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=290	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=291	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=292	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=293	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=294	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=295	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=296	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=297	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=298	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=299	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
gen=300	fitness=25.079865979700	position=[0.088602, -0.030072, 1.043304, -0.043880, 1.951930, 1.845318, 0.075425, 0.130668, 0.064610, 1.944118]
