seed=24
gen=0	fitness=120.869143633939	position=[-3.126838, -4.245563, 3.217061, -1.522543, 2.891986, 2.672801, 2.069485, -0.959059, 0.068240, -0.016947]
gen=174	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=175	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=176	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=177	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=178	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=179	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=180	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=181	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=182	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=183	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=184	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=185	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=186	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=187	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=188	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=189	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=190	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=191	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=192	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=193	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=194	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=195	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=196	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=197	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=198	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=199	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=200	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=201	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=202	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=203	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=204	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=205	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=206	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=207	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=208	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=209	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=210	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=211	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=212	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=213	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=214	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=215	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=216	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=217	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=218	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=219	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=220	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=221	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=222	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=223	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=224	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=225	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=226	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=227	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=228	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=229	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=230	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=231	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=232	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=233	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=234	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=235	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=236	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=237	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=238	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=239	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=240	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=241	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=242	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=243	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=244	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=245	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=246	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=247	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=248	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=249	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=250	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=251	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=252	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=253	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=254	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=255	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=256	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=257	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=258	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=259	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=260	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=261	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=262	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=263	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=264	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=265	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=266	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=267	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=268	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=269	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=270	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=271	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=272	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=273	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=274	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=275	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=276	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=277	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=278	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=279	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=280	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=281	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=282	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=283	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=284	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=285	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=286	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=287	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=288	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=289	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=290	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=291	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=292	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=293	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=294	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=295	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=296	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=297	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=298	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=299	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=300	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=301	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=302	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=303	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=304	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=305	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=306	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=307	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
gen=308	fitness=29.328157301798	position=[-1.062736, 1.050915, -0.022544, 1.934897, 2.967370, 1.003509, 1.922556, -0.841985, -0.010736, 1.000409]
