seed=29
gen=0	fitness=109.992429584224	position=[-1.273255, 0.068512, -0.783845, 3.031142, 3.075657, -1.556177, -0.066584, -5.106273, 1.018083, -0.341469]
gen=175	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=176	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=177	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=178	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=179	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=180	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=181	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=182	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=183	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=184	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=185	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=186	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=187	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=188	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=189	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=190	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=191	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=192	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=193	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=194	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=195	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=196	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=197	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=198	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=199	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=200	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=201	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=202	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=203	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=204	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=205	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=206	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=207	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=208	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=209	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=210	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=211	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=212	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=213	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=214	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=215	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=216	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=217	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=218	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=219	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=220	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=221	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=222	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=223	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=224	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=225	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=226	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=227	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=228	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=229	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=230	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=231	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=232	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=233	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=234	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=235	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=236	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=237	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=238	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=239	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=240	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=241	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=242	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=243	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=244	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=245	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=246	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=247	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=248	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=249	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=250	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=251	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=252	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=253	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=254	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=255	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=256	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=257	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=258	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=259	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=260	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=261	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=262	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=263	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=264	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=265	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=266	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=267	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=268	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=269	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=270	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=271	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=272	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=273	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=274	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=275	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=276	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=277	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=278	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=279	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=280	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=281	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=282	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=283	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=284	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=285	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=286	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=287	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=288	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=289	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=290	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=291	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=292	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=293	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=294	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=295	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=296	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=297	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=298	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=299	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=300	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=301	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=302	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=303	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
gen=304	fitness=25.059707867459	position=[0.046931, -0.074502, -0.033529, 0.118039, -0.003704, -0.871064, 0.140826, 0.005991, -1.871193, -2.104783]
