seed=27
gen=0	fitness=89.754001541550	chromosome=0110101000111101000000110111101001010011101010100100110110001010101011100100001101100011110010101001100000010011100000111100000010011010000001111111100111111111	decoded=[-0.870404, -4.980935, -1.773386, -2.018390, 1.850575, -1.128377, 0.963062, 0.150080, 1.041188, 4.879996]
gen=97	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=98	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=99	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=100	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=101	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=102	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=103	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=104	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=105	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=106	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=107	fitness=5.299571274056	chromosome=0111111101000111011001110101010110011001011000000111111101100100011111011110101001111111011110011000000001101010100000011111001001111111001000000111111110111010	decoded=[-0.028829, -0.986656, 1.015094, -0.024297, -0.083361, -0.021016, 0.016641, 0.077892, -0.034922, -0.010860]
gen=108	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=109	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=110	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=111	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=112	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=113	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=114	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=115	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=116	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=117	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=118	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=119	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=120	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=121	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=122	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=123	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=124	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=125	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=126	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=127	fitness=4.667820844019	chromosome=0111111011001000100000000101100101111111110001001000000111101100011111011110100001111111010010011000000000101011100000011111011001111111001000010111111110110011	decoded=[-0.048673, 0.013985, -0.009297, 0.076954, -0.083673, -0.028516, 0.006797, 0.078517, -0.034766, -0.011953]
gen=128	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=129	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=130	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=131	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=132	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=133	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=134	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=135	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=136	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=137	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=138	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=139	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=140	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
gen=141	fitness=3.175777829712	chromosome=0111111010001000100000001101110001111111110000001000000000101001011111100101001001111110010111011000000001100000100000010000010010000000001100011000000010101000	decoded=[-0.058673, 0.034454, -0.009922, 0.006484, -0.067110, -0.065392, 0.015078, 0.040704, 0.007734, 0.026329]
