seed=12
gen=0	fitness=96.303866039538	position=[1.862508, -2.015270, 1.505915, 2.118342, 1.078869, -1.445143, -2.759247, 0.929651, -1.961022, -2.992306]
gen=175	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=176	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=177	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=178	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=179	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=180	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=181	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=182	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=183	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=184	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=185	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=186	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=187	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=188	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=189	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=190	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=191	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=192	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=193	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=194	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=195	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=196	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=197	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=198	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=199	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=200	fitness=7.125459834251	position=[0.014861, -1.983787, -0.010258, 0.994678, -0.002160, -1.001482, 0.004885, 0.004236, 0.999568, -0.018358]
gen=201	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=202	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=203	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=204	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=205	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=206	fitness=7.096428244161	position=[0.015593, -1.984355, -0.009956, 0.992890, 0.001332, -1.000068, 0.004754, 0.001055, 0.997912, -0.015055]
gen=207	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=208	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=209	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=210	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=211	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=212	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=213	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=214	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=215	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=216	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=217	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=218	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=219	fitness=7.087838178888	position=[0.013069, -1.983170, -0.005341, 0.991065, 0.004137, -0.997351, 0.001295, 0.005796, 0.995818, -0.017390]
gen=220	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=221	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=222	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=223	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=224	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=225	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=226	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=227	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=228	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=229	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=230	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=231	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=232	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=233	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=234	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=235	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=236	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=237	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=238	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=239	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=240	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=241	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=242	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=243	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=244	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=245	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=246	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=247	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=248	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=249	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=250	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=251	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=252	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=253	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=254	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=255	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=256	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=257	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=258	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=259	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=260	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=261	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=262	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=263	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=264	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=265	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=266	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=267	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=268	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=269	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=270	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=271	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=272	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=273	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=274	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=275	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=276	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=277	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=278	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=279	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=280	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=281	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=282	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=283	fitness=7.075194770818	position=[0.012303, -1.984446, -0.007115, 0.989446, 0.002890, -0.996700, 0.003448, 0.003812, 0.995086, -0.016039]
gen=284	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=285	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=286	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=287	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=288	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=289	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=290	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=291	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=292	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=293	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=294	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=295	fitness=7.071249472437	position=[0.011634, -1.985473, -0.008771, 0.988126, 0.001890, -0.995953, 0.005303, 0.002088, 0.994638, -0.014885]
gen=296	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=297	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=298	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=299	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=300	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=301	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=302	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=303	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=304	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=305	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=306	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=307	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=308	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=309	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
gen=310	fitness=7.068582400033	position=[0.011889, -1.985893, -0.005896, 0.990024, 0.001898, -0.999344, 0.005350, 0.000868, 0.999583, -0.015288]
