seed=6
gen=0	fitness=86.220642446540	position=[1.118872, 0.173372, 0.211106, -0.304828, 3.130810, -0.809658, -1.062235, -2.725639, -2.222407, -1.057890]
gen=176	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=177	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=178	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=179	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=180	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=181	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=182	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=183	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=184	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=185	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=186	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=187	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=188	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=189	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=190	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=191	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=192	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=193	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=194	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=195	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=196	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=197	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=198	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=199	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=200	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=201	fitness=9.013766147911	position=[0.993302, -0.991142, 1.002772, -0.002212, 0.983549, 0.001872, -0.003513, -1.986397, -0.006969, -0.997819]
gen=202	fitness=7.770856375843	position=[0.988331, -0.974185, 1.024767, 0.011645, 0.958158, -0.033088, 0.029656, -0.965877, -0.058391, -1.002480]
gen=203	fitness=7.770856375843	position=[0.988331, -0.974185, 1.024767, 0.011645, 0.958158, -0.033088, 0.029656, -0.965877, -0.058391, -1.002480]
gen=204	fitness=7.770856375843	position=[0.988331, -0.974185, 1.024767, 0.011645, 0.958158, -0.033088, 0.029656, -0.965877, -0.058391, -1.002480]
gen=205	fitness=7.770856375843	position=[0.988331, -0.974185, 1.024767, 0.011645, 0.958158, -0.033088, 0.029656, -0.965877, -0.058391, -1.002480]
gen=206	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=207	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=208	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=209	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=210	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=211	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=212	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=213	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=214	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=215	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=216	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=217	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=218	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=219	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=220	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=221	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=222	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=223	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=224	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=225	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=226	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=227	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=228	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=229	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=230	fitness=7.225182500011	position=[0.999191, -0.986189, 1.035495, 0.010948, 0.961138, -0.015035, 0.033967, -1.015543, -0.037565, -1.006608]
gen=231	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=232	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=233	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=234	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=235	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=236	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=237	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=238	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=239	fitness=6.879401121846	position=[0.979162, -1.003929, 0.993643, 0.019810, 1.007405, -0.012384, 0.012449, -1.035009, -0.042103, -1.001080]
gen=240	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=241	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=242	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=243	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=244	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=245	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=246	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=247	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=248	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=249	fitness=6.805889940634	position=[1.004217, -1.007909, 0.995544, -0.009654, 0.996620, 0.033689, -0.018245, -1.033413, 0.030324, -0.998164]
gen=250	fitness=6.423130891224	position=[0.998830, -0.989789, 1.021146, 0.004085, 0.970526, -0.003583, 0.016513, -1.008611, -0.020282, -1.003012]
gen=251	fitness=6.423130891224	position=[0.998830, -0.989789, 1.021146, 0.004085, 0.970526, -0.003583, 0.016513, -1.008611, -0.020282, -1.003012]
gen=252	fitness=6.423130891224	position=[0.998830, -0.989789, 1.021146, 0.004085, 0.970526, -0.003583, 0.016513, -1.008611, -0.020282, -1.003012]
gen=253	fitness=6.423130891224	position=[0.998830, -0.989789, 1.021146, 0.004085, 0.970526, -0.003583, 0.016513, -1.008611, -0.020282, -1.003012]
gen=254	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=255	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=256	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=257	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=258	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=259	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=260	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=261	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=262	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=263	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=264	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=265	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=266	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=267	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=268	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=269	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=270	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=271	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=272	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=273	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=274	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=275	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=276	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=277	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=278	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=279	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=280	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=281	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=282	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=283	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=284	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=285	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=286	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=287	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=288	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=289	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=290	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=291	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=292	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=293	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=294	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=295	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=296	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=297	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=298	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=299	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=300	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=301	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=302	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=303	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=304	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=305	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=306	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
gen=307	fitness=6.400662595690	position=[1.000825, -0.995340, 1.020870, 0.006815, 0.972352, -0.000683, 0.015702, -1.014169, -0.016973, -0.997712]
