seed=7
gen=0	fitness=79.393464459465	position=[-3.208561, 1.808844, -0.822902, -3.079068, -0.207016, 1.100161, -3.049317, -2.079833, -1.073810, -1.861297]
gen=176	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=177	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=178	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=179	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=180	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=181	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=182	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=183	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=184	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=185	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=186	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=187	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=188	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=189	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=190	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=191	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=192	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=193	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=194	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=195	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=196	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=197	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=198	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=199	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=200	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=201	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=202	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=203	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=204	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=205	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=206	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=207	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=208	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=209	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=210	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=211	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=212	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=213	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=214	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=215	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=216	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=217	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=218	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=219	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=220	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=221	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=222	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=223	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=224	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=225	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=226	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=227	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=228	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=229	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=230	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=231	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=232	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=233	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=234	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=235	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=236	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=237	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=238	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=239	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=240	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=241	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=242	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=243	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=244	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=245	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=246	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=247	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=248	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=249	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=250	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=251	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=252	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=253	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=254	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=255	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=256	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=257	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=258	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=259	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=260	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=261	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=262	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=263	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=264	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=265	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=266	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=267	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=268	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=269	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=270	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=271	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=272	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=273	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=274	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=275	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=276	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=277	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=278	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=279	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=280	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=281	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=282	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=283	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=284	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=285	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=286	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=287	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=288	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=289	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=290	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=291	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=292	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=293	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=294	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=295	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=296	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=297	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=298	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=299	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=300	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=301	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=302	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=303	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=304	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=305	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=306	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=307	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=308	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=309	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
gen=310	fitness=17.364030258681	position=[1.965887, 0.975910, 0.016282, 0.996540, -1.020865, 1.000042, -0.000754, 1.979385, 1.000236, -2.005068]
